,sat_id,cluster_id,last_time
4085,170,5,2014-01-31T22:24:12.619
4086,170,6,2014-01-31T22:49:13.266
4087,170,7,2014-01-31T23:14:13.914
4088,170,8,2014-01-31T23:39:14.561
4089,170,9,2014-01-31T14:03:59.676
4090,170,10,2014-01-31T14:29:00.323
4091,170,11,2014-01-31T14:54:00.970
4092,170,12,2014-01-31T15:19:01.617
4093,170,13,2014-01-31T15:44:02.264
4094,170,14,2014-01-31T16:09:02.912
4095,170,15,2014-01-31T16:34:03.559
4096,170,16,2014-01-31T16:59:04.206
4097,170,17,2014-01-31T17:24:04.853
4098,170,18,2014-01-31T17:49:05.500
4099,170,19,2014-01-31T18:14:06.147
4100,170,20,2014-01-31T18:39:06.795
4101,170,21,2014-01-31T19:04:07.442
4102,170,22,2014-01-31T19:29:08.089
4103,170,23,2014-01-31T19:54:08.736
4104,171,0,2014-01-31T19:42:51.709
4105,171,1,2014-01-31T20:12:41.340
4106,171,2,2014-01-31T20:42:30.972
4107,171,3,2014-01-31T21:12:20.603
4108,171,4,2014-01-31T21:42:10.235
4109,171,5,2014-01-31T22:11:59.866
4110,171,6,2014-01-31T22:41:49.498
4111,171,7,2014-01-31T23:11:39.129
4112,171,8,2014-01-31T23:41:28.761
4113,171,9,2014-01-31T12:15:27.236
4114,171,10,2014-01-31T12:45:16.867
4115,171,11,2014-01-31T13:15:06.499
4116,171,12,2014-01-31T13:44:56.130
4117,171,13,2014-01-31T14:14:45.762
4118,171,14,2014-01-31T14:44:35.393
4119,171,15,2014-01-31T15:14:25.025
4120,171,16,2014-01-31T15:44:14.656
4121,171,17,2014-01-31T16:14:04.288
4122,171,18,2014-01-31T16:43:53.919
4123,171,19,2014-01-31T17:13:43.551
4124,171,20,2014-01-31T17:43:33.182
4125,171,21,2014-01-31T18:13:22.814
4126,171,22,2014-01-31T18:43:12.446
4127,171,23,2014-01-31T19:13:02.077
4128,172,0,2014-01-31T20:16:07.376
4129,172,1,2014-01-31T20:51:02.476
4130,172,2,2014-01-31T21:25:57.576
4131,172,3,2014-01-31T22:00:52.676
4132,172,4,2014-01-31T22:35:47.776
4133,172,5,2014-01-31T23:10:42.876
4134,172,6,2014-01-31T23:45:37.977
4135,172,7,2014-01-31T10:22:30.673
4136,172,8,2014-01-31T10:57:25.774
4137,172,9,2014-01-31T11:32:20.874
4138,172,10,2014-01-31T12:07:15.974
4139,172,11,2014-01-31T12:42:11.074
4140,172,12,2014-01-31T13:17:06.174
4141,172,13,2014-01-31T13:52:01.274
4142,172,14,2014-01-31T14:26:56.374
4143,172,15,2014-01-31T15:01:51.475
4144,172,16,2014-01-31T15:36:46.575
4145,172,17,2014-01-31T16:11:41.675
4146,172,18,2014-01-31T16:46:36.775
4147,172,19,2014-01-31T17:21:31.875
4148,172,20,2014-01-31T17:56:26.975
4149,172,21,2014-01-31T18:31:22.075
4150,172,22,2014-01-31T19:06:17.175
4151,172,23,2014-01-31T19:41:12.276
4152,173,0,2014-01-31T20:58:12.697
4153,173,1,2014-01-31T21:38:28.904
4154,173,2,2014-01-31T22:18:45.111
4155,173,3,2014-01-31T22:59:01.318
4156,173,4,2014-01-31T23:39:17.525
4157,173,5,2014-01-31T08:13:04.761
4158,173,6,2014-01-31T08:53:20.968
4159,173,7,2014-01-31T09:33:37.175
4160,173,8,2014-01-31T10:13:53.382
4161,173,9,2014-01-31T10:54:09.589
4162,173,10,2014-01-31T11:34:25.797
4163,173,11,2014-01-31T12:14:42.004
4164,173,12,2014-01-31T12:54:58.211
4165,173,13,2014-01-31T13:35:14.418
4166,173,14,2014-01-31T14:15:30.625
4167,173,15,2014-01-31T14:55:46.832
4168,173,16,2014-01-31T15:36:03.040
4169,173,17,2014-01-31T16:16:19.247
4170,173,18,2014-01-31T16:56:35.454
4171,173,19,2014-01-31T17:36:51.661
4172,173,20,2014-01-31T18:17:07.868
4173,173,21,2014-01-31T18:57:24.075
4174,173,22,2014-01-31T19:37:40.282
4175,173,23,2014-01-31T20:17:56.490
4176,174,0,2014-01-31T13:55:36.012
4177,174,1,2014-01-31T14:41:28.237
4178,174,2,2014-01-31T15:27:20.462
4179,174,3,2014-01-31T16:13:12.687
4180,174,4,2014-01-31T16:59:04.912
4181,174,5,2014-01-31T17:44:57.137
4182,174,6,2014-01-31T18:30:49.362
4183,174,7,2014-01-31T19:16:41.587
4184,174,8,2014-01-31T20:02:33.812
4185,174,9,2014-01-31T20:48:26.037
4186,174,10,2014-01-31T21:34:18.262
4187,174,11,2014-01-31T22:20:10.487
4188,174,12,2014-01-31T23:06:02.712
4189,174,13,2014-01-31T23:51:54.937
4190,174,14,2014-01-31T06:16:53.762
4191,174,15,2014-01-31T07:02:45.987
4192,174,16,2014-01-31T07:48:38.212
4193,174,17,2014-01-31T08:34:30.437
4194,174,18,2014-01-31T09:20:22.662
4195,174,19,2014-01-31T10:06:14.887
4196,174,20,2014-01-31T10:52:07.112
4197,174,21,2014-01-31T11:37:59.337
4198,174,22,2014-01-31T12:23:51.562
4199,174,23,2014-01-31T13:09:43.787
4200,175,0,2014-01-31T03:55:16.131
4201,175,1,2014-01-31T04:46:58.651
4202,175,2,2014-01-31T05:38:41.170
4203,175,3,2014-01-31T06:30:23.689
4204,175,4,2014-01-31T07:22:06.208
4205,175,5,2014-01-31T08:13:48.727
4206,175,6,2014-01-31T09:05:31.247
4207,175,7,2014-01-31T09:57:13.766
4208,175,8,2014-01-31T10:48:56.285
4209,175,9,2014-01-31T11:40:38.804
4210,175,10,2014-01-31T12:32:21.324
4211,175,11,2014-01-31T13:24:03.843
4212,175,12,2014-01-31T14:15:46.362
4213,175,13,2014-01-31T15:07:28.881
4214,175,14,2014-01-31T15:59:11.400
4215,175,15,2014-01-31T16:50:53.920
4216,175,16,2014-01-31T17:42:36.439
4217,175,17,2014-01-31T18:34:18.958
4218,175,18,2014-01-31T19:26:01.477
4219,175,19,2014-01-31T20:17:43.996
4220,175,20,2014-01-31T21:09:26.516
4221,175,21,2014-01-31T22:01:09.035
4222,175,22,2014-01-31T22:52:51.554
4223,175,23,2014-01-31T23:44:34.073
4224,176,0,2014-01-31T19:31:35.008
4225,176,1,2014-01-31T20:29:21.538
4226,176,2,2014-01-31T21:27:08.068
4227,176,3,2014-01-31T22:24:54.598
4228,176,4,2014-01-31T23:22:41.128
4229,176,5,2014-01-31T01:13:50.939
4230,176,6,2014-01-31T02:11:37.469
4231,176,7,2014-01-31T03:09:23.999
4232,176,8,2014-01-31T04:07:10.529
4233,176,9,2014-01-31T05:04:57.059
4234,176,10,2014-01-31T06:02:43.589
4235,176,11,2014-01-31T07:00:30.119
4236,176,12,2014-01-31T07:58:16.649
4237,176,13,2014-01-31T08:56:03.179
4238,176,14,2014-01-31T09:53:49.709
4239,176,15,2014-01-31T10:51:36.239
4240,176,16,2014-01-31T11:49:22.769
4241,176,17,2014-01-31T12:47:09.299
4242,176,18,2014-01-31T13:44:55.829
4243,176,19,2014-01-31T14:42:42.359
4244,176,20,2014-01-31T15:40:28.888
4245,176,21,2014-01-31T16:38:15.418
4246,176,22,2014-01-31T17:36:01.948
4247,176,23,2014-01-31T18:33:48.478
4248,177,0,2014-01-31T23:07:36.008
4249,177,1,2014-01-30T22:34:09.559
4250,177,2,2014-01-30T23:38:13.318
4251,177,3,2014-01-31T00:42:17.077
4252,177,4,2014-01-31T01:46:20.835
4253,177,5,2014-01-31T02:50:24.594
4254,177,6,2014-01-31T03:54:28.353
4255,177,7,2014-01-31T04:58:32.111
4256,177,8,2014-01-31T06:02:35.870
4257,177,9,2014-01-31T07:06:39.629
4258,177,10,2014-01-31T08:10:43.387
4259,177,11,2014-01-31T09:14:47.146
4260,177,12,2014-01-31T10:18:50.904
4261,177,13,2014-01-31T11:22:54.663
4262,177,14,2014-01-31T12:26:58.422
4263,177,15,2014-01-31T13:31:02.180
4264,177,16,2014-01-31T14:35:05.939
4265,177,17,2014-01-31T15:39:09.698
4266,177,18,2014-01-31T16:43:13.456
4267,177,19,2014-01-31T17:47:17.215
4268,177,20,2014-01-31T18:51:20.973
4269,177,21,2014-01-31T19:55:24.732
4270,177,22,2014-01-31T20:59:28.491
4271,177,23,2014-01-31T22:03:32.249
4272,178,0,2014-01-31T13:51:04.571
4273,178,1,2014-01-31T15:01:38.329
4274,178,2,2014-01-31T16:12:12.086
4275,178,3,2014-01-31T17:22:45.843
4276,178,4,2014-01-31T18:33:19.601
4277,178,5,2014-01-31T19:43:53.358
4278,178,6,2014-01-31T20:54:27.115
4279,178,7,2014-01-31T22:05:00.872
4280,178,8,2014-01-31T23:15:34.630
4281,178,9,2014-01-30T20:12:38.211
4282,178,10,2014-01-30T21:23:11.969
4283,178,11,2014-01-30T22:33:45.726
4284,178,12,2014-01-30T23:44:19.483
4285,178,13,2014-01-31T00:54:53.241
4286,178,14,2014-01-31T02:05:26.998
4287,178,15,2014-01-31T03:16:00.755
4288,178,16,2014-01-31T04:26:34.513
4289,178,17,2014-01-31T05:37:08.270
4290,178,18,2014-01-31T06:47:42.027
4291,178,19,2014-01-31T07:58:15.785
4292,178,20,2014-01-31T09:08:49.542
4293,178,21,2014-01-31T10:19:23.299
4294,178,22,2014-01-31T11:29:57.057
4295,178,23,2014-01-31T12:40:30.814
4296,179,0,2014-01-31T21:46:45.591
4297,179,1,2014-01-31T23:04:01.712
4298,179,2,2014-01-30T17:26:50.933
4299,179,3,2014-01-30T18:44:07.054
4300,179,4,2014-01-30T20:01:23.175
4301,179,5,2014-01-30T21:18:39.296
4302,179,6,2014-01-30T22:35:55.417
4303,179,7,2014-01-30T23:53:11.537
4304,179,8,2014-01-31T01:10:27.658
4305,179,9,2014-01-31T02:27:43.779
4306,179,10,2014-01-31T03:44:59.900
4307,179,11,2014-01-31T05:02:16.021
4308,179,12,2014-01-31T06:19:32.141
4309,179,13,2014-01-31T07:36:48.262
4310,179,14,2014-01-31T08:54:04.383
4311,179,15,2014-01-31T10:11:20.504
4312,179,16,2014-01-31T11:28:36.625
4313,179,17,2014-01-31T12:45:52.746
4314,179,18,2014-01-31T14:03:08.866
4315,179,19,2014-01-31T15:20:24.987
4316,179,20,2014-01-31T16:37:41.108
4317,179,21,2014-01-31T17:54:57.229
4318,179,22,2014-01-31T19:12:13.350
4319,179,23,2014-01-31T20:29:29.470
4320,180,0,2014-01-31T23:40:39.531
4321,180,1,2014-01-31T23:46:27.044
4322,180,2,2014-01-31T23:52:14.557
4323,180,3,2014-01-31T23:58:02.070
4324,180,4,2014-01-31T21:44:49.273
4325,180,5,2014-01-31T21:50:36.786
4326,180,6,2014-01-31T21:56:24.299
4327,180,7,2014-01-31T22:02:11.812
4328,180,8,2014-01-31T22:07:59.325
4329,180,9,2014-01-31T22:13:46.837
4330,180,10,2014-01-31T22:19:34.350
4331,180,11,2014-01-31T22:25:21.863
4332,180,12,2014-01-31T22:31:09.376
4333,180,13,2014-01-31T22:36:56.889
4334,180,14,2014-01-31T22:42:44.402
4335,180,15,2014-01-31T22:48:31.915
4336,180,16,2014-01-31T22:54:19.428
4337,180,17,2014-01-31T23:00:06.941
4338,180,18,2014-01-31T23:05:54.454
4339,180,19,2014-01-31T23:11:41.967
4340,180,20,2014-01-31T23:17:29.480
4341,180,21,2014-01-31T23:23:16.992
4342,180,22,2014-01-31T23:29:04.505
4343,180,23,2014-01-31T23:34:52.018
4344,181,0,2014-01-31T22:58:55.561
4345,181,1,2014-01-31T23:07:48.801
4346,181,2,2014-01-31T23:16:42.042
4347,181,3,2014-01-31T23:25:35.283
4348,181,4,2014-01-31T23:34:28.523
4349,181,5,2014-01-31T23:43:21.764
4350,181,6,2014-01-31T23:52:15.005
4351,181,7,2014-01-31T20:27:50.468
4352,181,8,2014-01-31T20:36:43.709
4353,181,9,2014-01-31T20:45:36.949
4354,181,10,2014-01-31T20:54:30.190
4355,181,11,2014-01-31T21:03:23.431
4356,181,12,2014-01-31T21:12:16.672
4357,181,13,2014-01-31T21:21:09.912
4358,181,14,2014-01-31T21:30:03.153
4359,181,15,2014-01-31T21:38:56.394
4360,181,16,2014-01-31T21:47:49.635
4361,181,17,2014-01-31T21:56:42.875
4362,181,18,2014-01-31T22:05:36.116
4363,181,19,2014-01-31T22:14:29.357
4364,181,20,2014-01-31T22:23:22.598
4365,181,21,2014-01-31T22:32:15.838
4366,181,22,2014-01-31T22:41:09.079
4367,181,23,2014-01-31T22:50:02.320
4368,182,0,2014-01-31T23:43:35.900
4369,182,1,2014-01-31T23:55:59.626
4370,182,2,2014-01-31T19:10:53.914
4371,182,3,2014-01-31T19:23:17.640
4372,182,4,2014-01-31T19:35:41.367
4373,182,5,2014-01-31T19:48:05.094
4374,182,6,2014-01-31T20:00:28.820
4375,182,7,2014-01-31T20:12:52.547
4376,182,8,2014-01-31T20:25:16.273
4377,182,9,2014-01-31T20:37:40.000
4378,182,10,2014-01-31T20:50:03.727
4379,182,11,2014-01-31T21:02:27.453
4380,182,12,2014-01-31T21:14:51.180
4381,182,13,2014-01-31T21:27:14.907
4382,182,14,2014-01-31T21:39:38.633
4383,182,15,2014-01-31T21:52:02.360
4384,182,16,2014-01-31T22:04:26.087
4385,182,17,2014-01-31T22:16:49.813
4386,182,18,2014-01-31T22:29:13.540
4387,182,19,2014-01-31T22:41:37.266
4388,182,20,2014-01-31T22:54:00.993
4389,182,21,2014-01-31T23:06:24.720
4390,182,22,2014-01-31T23:18:48.446
4391,182,23,2014-01-31T23:31:12.173
4392,183,0,2014-01-31T22:01:07.060
4393,183,1,2014-01-31T22:17:23.400
4394,183,2,2014-01-31T22:33:39.740
4395,183,3,2014-01-31T22:49:56.081
4396,183,4,2014-01-31T23:06:12.421
4397,183,5,2014-01-31T23:22:28.761
4398,183,6,2014-01-31T23:38:45.102
4399,183,7,2014-01-31T23:55:01.442
4400,183,8,2014-01-31T17:40:45.615
4401,183,9,2014-01-31T17:57:01.955
4402,183,10,2014-01-31T18:13:18.296
4403,183,11,2014-01-31T18:29:34.636
4404,183,12,2014-01-31T18:45:50.976
4405,183,13,2014-01-31T19:02:07.316
4406,183,14,2014-01-31T19:18:23.657
4407,183,15,2014-01-31T19:34:39.997
4408,183,16,2014-01-31T19:50:56.337
4409,183,17,2014-01-31T20:07:12.678
4410,183,18,2014-01-31T20:23:29.018
4411,183,19,2014-01-31T20:39:45.358
4412,183,20,2014-01-31T20:56:01.699
4413,183,21,2014-01-31T21:12:18.039
4414,183,22,2014-01-31T21:28:34.379
4415,183,23,2014-01-31T21:44:50.719
4416,184,0,2014-01-31T17:29:18.239
4417,184,1,2014-01-31T17:49:47.386
4418,184,2,2014-01-31T18:10:16.533
4419,184,3,2014-01-31T18:30:45.681
4420,184,4,2014-01-31T18:51:14.828
4421,184,5,2014-01-31T19:11:43.975
4422,184,6,2014-01-31T19:32:13.123
4423,184,7,2014-01-31T19:52:42.270
4424,184,8,2014-01-31T20:13:11.417
4425,184,9,2014-01-31T20:33:40.565
4426,184,10,2014-01-31T20:54:09.712
4427,184,11,2014-01-31T21:14:38.859
4428,184,12,2014-01-31T21:35:08.007
4429,184,13,2014-01-31T21:55:37.154
4430,184,14,2014-01-31T22:16:06.301
4431,184,15,2014-01-31T22:36:35.449
4432,184,16,2014-01-31T22:57:04.596
4433,184,17,2014-01-31T23:17:33.743
4434,184,18,2014-01-31T23:38:02.891
4435,184,19,2014-01-31T23:58:32.038
4436,184,20,2014-01-31T16:07:21.649
4437,184,21,2014-01-31T16:27:50.797
4438,184,22,2014-01-31T16:48:19.944
4439,184,23,2014-01-31T17:08:49.091
4440,185,0,2014-01-31T20:19:09.383
4441,185,1,2014-01-31T20:44:10.031
4442,185,2,2014-01-31T21:09:10.678
4443,185,3,2014-01-31T21:34:11.325
4444,185,4,2014-01-31T21:59:11.972
4445,185,5,2014-01-31T22:24:12.619
4446,185,6,2014-01-31T22:49:13.266
4447,185,7,2014-01-31T23:14:13.914
4448,185,8,2014-01-31T23:39:14.561
4449,185,9,2014-01-31T14:03:59.676
4450,185,10,2014-01-31T14:29:00.323
4451,185,11,2014-01-31T14:54:00.970
4452,185,12,2014-01-31T15:19:01.617
4453,185,13,2014-01-31T15:44:02.264
4454,185,14,2014-01-31T16:09:02.912
4455,185,15,2014-01-31T16:34:03.559
4456,185,16,2014-01-31T16:59:04.206
4457,185,17,2014-01-31T17:24:04.853
4458,185,18,2014-01-31T17:49:05.500
4459,185,19,2014-01-31T18:14:06.147
4460,185,20,2014-01-31T18:39:06.795
4461,185,21,2014-01-31T19:04:07.442
4462,185,22,2014-01-31T19:29:08.089
4463,185,23,2014-01-31T19:54:08.736
4464,186,0,2014-01-31T19:42:51.709
4465,186,1,2014-01-31T20:12:41.340
4466,186,2,2014-01-31T20:42:30.972
4467,186,3,2014-01-31T21:12:20.603
4468,186,4,2014-01-31T21:42:10.235
4469,186,5,2014-01-31T22:11:59.866
4470,186,6,2014-01-31T22:41:49.498
4471,186,7,2014-01-31T23:11:39.129
4472,186,8,2014-01-31T23:41:28.761
4473,186,9,2014-01-31T12:15:27.236
4474,186,10,2014-01-31T12:45:16.867
4475,186,11,2014-01-31T13:15:06.499
4476,186,12,2014-01-31T13:44:56.130
4477,186,13,2014-01-31T14:14:45.762
4478,186,14,2014-01-31T14:44:35.393
4479,186,15,2014-01-31T15:14:25.025
4480,186,16,2014-01-31T15:44:14.656
4481,186,17,2014-01-31T16:14:04.288
4482,186,18,2014-01-31T16:43:53.919
4483,186,19,2014-01-31T17:13:43.551
4484,186,20,2014-01-31T17:43:33.182
4485,186,21,2014-01-31T18:13:22.814
4486,186,22,2014-01-31T18:43:12.446
4487,186,23,2014-01-31T19:13:02.077
4488,187,0,2014-01-31T20:16:07.376
4489,187,1,2014-01-31T20:51:02.476
4490,187,2,2014-01-31T21:25:57.576
4491,187,3,2014-01-31T22:00:52.676
4492,187,4,2014-01-31T22:35:47.776
4493,187,5,2014-01-31T23:10:42.876
4494,187,6,2014-01-31T23:45:37.977
4495,187,7,2014-01-31T10:22:30.673
4496,187,8,2014-01-31T10:57:25.774
4497,187,9,2014-01-31T11:32:20.874
4498,187,10,2014-01-31T12:07:15.974
4499,187,11,2014-01-31T12:42:11.074
4500,187,12,2014-01-31T13:17:06.174
4501,187,13,2014-01-31T13:52:01.274
4502,187,14,2014-01-31T14:26:56.374
4503,187,15,2014-01-31T15:01:51.475
4504,187,16,2014-01-31T15:36:46.575
4505,187,17,2014-01-31T16:11:41.675
4506,187,18,2014-01-31T16:46:36.775
4507,187,19,2014-01-31T17:21:31.875
4508,187,20,2014-01-31T17:56:26.975
4509,187,21,2014-01-31T18:31:22.075
4510,187,22,2014-01-31T19:06:17.175
4511,187,23,2014-01-31T19:41:12.276
4512,188,0,2014-01-31T20:58:12.697
4513,188,1,2014-01-31T21:38:28.904
4514,188,2,2014-01-31T22:18:45.111
4515,188,3,2014-01-31T22:59:01.318
4516,188,4,2014-01-31T23:39:17.525
4517,188,5,2014-01-31T08:13:04.761
4518,188,6,2014-01-31T08:53:20.968
4519,188,7,2014-01-31T09:33:37.175
4520,188,8,2014-01-31T10:13:53.382
4521,188,9,2014-01-31T10:54:09.589
4522,188,10,2014-01-31T11:34:25.797
4523,188,11,2014-01-31T12:14:42.004
4524,188,12,2014-01-31T12:54:58.211
4525,188,13,2014-01-31T13:35:14.418
4526,188,14,2014-01-31T14:15:30.625
4527,188,15,2014-01-31T14:55:46.832
4528,188,16,2014-01-31T15:36:03.040
4529,188,17,2014-01-31T16:16:19.247
4530,188,18,2014-01-31T16:56:35.454
4531,188,19,2014-01-31T17:36:51.661
4532,188,20,2014-01-31T18:17:07.868
4533,188,21,2014-01-31T18:57:24.075
4534,188,22,2014-01-31T19:37:40.282
4535,188,23,2014-01-31T20:17:56.490
4536,189,0,2014-01-31T13:55:36.012
4537,189,1,2014-01-31T14:41:28.237
4538,189,2,2014-01-31T15:27:20.462
4539,189,3,2014-01-31T16:13:12.687
4540,189,4,2014-01-31T16:59:04.912
4541,189,5,2014-01-31T17:44:57.137
4542,189,6,2014-01-31T18:30:49.362
4543,189,7,2014-01-31T19:16:41.587
4544,189,8,2014-01-31T20:02:33.812
4545,189,9,2014-01-31T20:48:26.037
4546,189,10,2014-01-31T21:34:18.262
4547,189,11,2014-01-31T22:20:10.487
4548,189,12,2014-01-31T23:06:02.712
4549,189,13,2014-01-31T23:51:54.937
4550,189,14,2014-01-31T06:16:53.762
4551,189,15,2014-01-31T07:02:45.987
4552,189,16,2014-01-31T07:48:38.212
4553,189,17,2014-01-31T08:34:30.437
4554,189,18,2014-01-31T09:20:22.662
4555,189,19,2014-01-31T10:06:14.887
4556,189,20,2014-01-31T10:52:07.112
4557,189,21,2014-01-31T11:37:59.337
4558,189,22,2014-01-31T12:23:51.562
4559,189,23,2014-01-31T13:09:43.787
4560,190,0,2014-01-31T03:55:16.131
4561,190,1,2014-01-31T04:46:58.651
4562,190,2,2014-01-31T05:38:41.170
4563,190,3,2014-01-31T06:30:23.689
4564,190,4,2014-01-31T07:22:06.208
4565,190,5,2014-01-31T08:13:48.727
4566,190,6,2014-01-31T09:05:31.247
4567,190,7,2014-01-31T09:57:13.766
4568,190,8,2014-01-31T10:48:56.285
4569,190,9,2014-01-31T11:40:38.804
4570,190,10,2014-01-31T12:32:21.324
4571,190,11,2014-01-31T13:24:03.843
4572,190,12,2014-01-31T14:15:46.362
4573,190,13,2014-01-31T15:07:28.881
4574,190,14,2014-01-31T15:59:11.400
4575,190,15,2014-01-31T16:50:53.920
4576,190,16,2014-01-31T17:42:36.439
4577,190,17,2014-01-31T18:34:18.958
4578,190,18,2014-01-31T19:26:01.477
4579,190,19,2014-01-31T20:17:43.996
4580,190,20,2014-01-31T21:09:26.516
4581,190,21,2014-01-31T22:01:09.035
4582,190,22,2014-01-31T22:52:51.554
4583,190,23,2014-01-31T23:44:34.073
4584,191,0,2014-01-31T19:31:35.008
4585,191,1,2014-01-31T20:29:21.538
4586,191,2,2014-01-31T21:27:08.068
4587,191,3,2014-01-31T22:24:54.598
4588,191,4,2014-01-31T23:22:41.128
4589,191,5,2014-01-31T01:13:50.939
4590,191,6,2014-01-31T02:11:37.469
4591,191,7,2014-01-31T03:09:23.999
4592,191,8,2014-01-31T04:07:10.529
4593,191,9,2014-01-31T05:04:57.059
4594,191,10,2014-01-31T06:02:43.589
4595,191,11,2014-01-31T07:00:30.119
4596,191,12,2014-01-31T07:58:16.649
4597,191,13,2014-01-31T08:56:03.179
4598,191,14,2014-01-31T09:53:49.709
4599,191,15,2014-01-31T10:51:36.239
4600,191,16,2014-01-31T11:49:22.769
4601,191,17,2014-01-31T12:47:09.299
4602,191,18,2014-01-31T13:44:55.829
4603,191,19,2014-01-31T14:42:42.359
4604,191,20,2014-01-31T15:40:28.888
4605,191,21,2014-01-31T16:38:15.418
4606,191,22,2014-01-31T17:36:01.948
4607,191,23,2014-01-31T18:33:48.478
4608,192,0,2014-01-31T23:07:36.008
4609,192,1,2014-01-30T22:34:09.559
4610,192,2,2014-01-30T23:38:13.318
4611,192,3,2014-01-31T00:42:17.077
4612,192,4,2014-01-31T01:46:20.835
4613,192,5,2014-01-31T02:50:24.594
4614,192,6,2014-01-31T03:54:28.353
4615,192,7,2014-01-31T04:58:32.111
4616,192,8,2014-01-31T06:02:35.870
4617,192,9,2014-01-31T07:06:39.629
4618,192,10,2014-01-31T08:10:43.387
4619,192,11,2014-01-31T09:14:47.146
4620,192,12,2014-01-31T10:18:50.904
4621,192,13,2014-01-31T11:22:54.663
4622,192,14,2014-01-31T12:26:58.422
4623,192,15,2014-01-31T13:31:02.180
4624,192,16,2014-01-31T14:35:05.939
4625,192,17,2014-01-31T15:39:09.698
4626,192,18,2014-01-31T16:43:13.456
4627,192,19,2014-01-31T17:47:17.215
4628,192,20,2014-01-31T18:51:20.973
4629,192,21,2014-01-31T19:55:24.732
4630,192,22,2014-01-31T20:59:28.491
4631,192,23,2014-01-31T22:03:32.249
4632,193,0,2014-01-31T13:51:04.571
4633,193,1,2014-01-31T15:01:38.329
4634,193,2,2014-01-31T16:12:12.086
4635,193,3,2014-01-31T17:22:45.843
4636,193,4,2014-01-31T18:33:19.601
4637,193,5,2014-01-31T19:43:53.358
4638,193,6,2014-01-31T20:54:27.115
4639,193,7,2014-01-31T22:05:00.872
4640,193,8,2014-01-31T23:15:34.630
4641,193,9,2014-01-30T20:12:38.211
4642,193,10,2014-01-30T21:23:11.969
4643,193,11,2014-01-30T22:33:45.726
4644,193,12,2014-01-30T23:44:19.483
4645,193,13,2014-01-31T00:54:53.241
4646,193,14,2014-01-31T02:05:26.998
4647,193,15,2014-01-31T03:16:00.755
4648,193,16,2014-01-31T04:26:34.513
4649,193,17,2014-01-31T05:37:08.270
4650,193,18,2014-01-31T06:47:42.027
4651,193,19,2014-01-31T07:58:15.785
4652,193,20,2014-01-31T09:08:49.542
4653,193,21,2014-01-31T10:19:23.299
4654,193,22,2014-01-31T11:29:57.057
4655,193,23,2014-01-31T12:40:30.814
4656,194,0,2014-01-31T21:46:45.591
4657,194,1,2014-01-31T23:04:01.712
4658,194,2,2014-01-30T17:26:50.933
4659,194,3,2014-01-30T18:44:07.054
4660,194,4,2014-01-30T20:01:23.175
4661,194,5,2014-01-30T21:18:39.296
4662,194,6,2014-01-30T22:35:55.417
4663,194,7,2014-01-30T23:53:11.537
4664,194,8,2014-01-31T01:10:27.658
4665,194,9,2014-01-31T02:27:43.779
4666,194,10,2014-01-31T03:44:59.900
4667,194,11,2014-01-31T05:02:16.021
4668,194,12,2014-01-31T06:19:32.141
4669,194,13,2014-01-31T07:36:48.262
4670,194,14,2014-01-31T08:54:04.383
4671,194,15,2014-01-31T10:11:20.504
4672,194,16,2014-01-31T11:28:36.625
4673,194,17,2014-01-31T12:45:52.746
4674,194,18,2014-01-31T14:03:08.866
4675,194,19,2014-01-31T15:20:24.987
4676,194,20,2014-01-31T16:37:41.108
4677,194,21,2014-01-31T17:54:57.229
4678,194,22,2014-01-31T19:12:13.350
4679,194,23,2014-01-31T20:29:29.470
4680,195,0,2014-01-31T23:40:39.531
4681,195,1,2014-01-31T23:46:27.044
4682,195,2,2014-01-31T23:52:14.557
4683,195,3,2014-01-31T23:58:02.070
4684,195,4,2014-01-31T21:44:49.273
4685,195,5,2014-01-31T21:50:36.786
4686,195,6,2014-01-31T21:56:24.299
4687,195,7,2014-01-31T22:02:11.812
4688,195,8,2014-01-31T22:07:59.325
4689,195,9,2014-01-31T22:13:46.837
4690,195,10,2014-01-31T22:19:34.350
4691,195,11,2014-01-31T22:25:21.863
4692,195,12,2014-01-31T22:31:09.376
4693,195,13,2014-01-31T22:36:56.889
4694,195,14,2014-01-31T22:42:44.402
4695,195,15,2014-01-31T22:48:31.915
4696,195,16,2014-01-31T22:54:19.428
4697,195,17,2014-01-31T23:00:06.941
4698,195,18,2014-01-31T23:05:54.454
4699,195,19,2014-01-31T23:11:41.967
4700,195,20,2014-01-31T23:17:29.480
4701,195,21,2014-01-31T23:23:16.992
4702,195,22,2014-01-31T23:29:04.505
4703,195,23,2014-01-31T23:34:52.018
4704,196,0,2014-01-31T22:58:55.561
4705,196,1,2014-01-31T23:07:48.801
4706,196,2,2014-01-31T23:16:42.042
4707,196,3,2014-01-31T23:25:35.283
4708,196,4,2014-01-31T23:34:28.523
4709,196,5,2014-01-31T23:43:21.764
4710,196,6,2014-01-31T23:52:15.005
4711,196,7,2014-01-31T20:27:50.468
4712,196,8,2014-01-31T20:36:43.709
4713,196,9,2014-01-31T20:45:36.949
4714,196,10,2014-01-31T20:54:30.190
4715,196,11,2014-01-31T21:03:23.431
4716,196,12,2014-01-31T21:12:16.672
4717,196,13,2014-01-31T21:21:09.912
4718,196,14,2014-01-31T21:30:03.153
4719,196,15,2014-01-31T21:38:56.394
